,price_USD,type,covered_surface_m2,bedrooms,bathrooms,antiquity,latitude,longitude,seller
7279,159000.0,casa,128.0,5.0,2.0,52.0,-34.554947,-58.56385,REMAX TOTAL 2
7280,59000.0,ph,63.0,2.0,1.0,52.0,-34.52154,-58.565693,RE/MAX Platino
7281,170000.0,departamento,84.0,3.0,3.0,,-34.540794,-58.56398,Lacerra Propiedades
7282,180000.0,casa,145.0,3.0,2.0,0.0,-34.540607,-58.561367,Eduardo Rea de Falco
7283,85000.0,departamento,50.0,2.0,1.0,20.0,-34.55843,-58.54647,Alonso Inmobiliaria
7284,,departamento,152.0,4.0,3.0,1.0,,,
7285,80000.0,departamento,35.0,1.0,1.0,10.0,-34.57553,-58.530743,ABDUCH PROPIEDADES
7286,85000.0,departamento,58.0,2.0,1.0,0.0,-34.58601,-58.568512,ROCCHIO PROPIEDADES
7287,85000.0,departamento,58.0,2.0,1.0,0.0,-34.58601,-58.568512,ROCCHIO PROPIEDADES
7288,85000.0,departamento,58.0,2.0,1.0,0.0,-34.58601,-58.568512,ROCCHIO PROPIEDADES
7289,85000.0,departamento,51.0,2.0,1.0,20.0,-34.558426,-58.54647,Montenegro Propiedades
7290,178000.0,casa,198.0,2.0,1.0,82.0,-34.59531,-58.53109,RE/MAX Advance
7291,120000.0,ph,107.0,3.0,1.0,52.0,-34.575195,-58.53868,RE/MAX Parque
7292,75000.0,departamento,60.0,2.0,1.0,48.0,-34.6083,-58.3712,Cortese Propiedades
7293,60000.0,ph,63.0,2.0,1.0,22.0,-34.543182,-58.558205,RE/MAX Uno
7294,99900.0,casa,143.0,3.0,1.0,39.0,-34.53481,-58.557384,RE/MAX Avenida
7295,289000.0,casa,264.0,3.0,2.0,50.0,-34.538265,-58.557423,Dambolena
7296,70000.0,ph,72.0,2.0,1.0,32.0,-34.580963,-58.545544,RE/MAX Data Work
7297,,departamento,43.0,1.0,1.0,12.0,,,
7298,76000.0,departamento,53.0,2.0,1.0,8.0,-34.579166,-58.532867,RE/MAX Avenida
7299,,departamento,60.0,2.0,1.0,52.0,,,
7300,145000.0,departamento,64.0,2.0,1.0,15.0,-34.545914,-58.554523,Altamirano Propiedades
7301,115000.0,departamento,61.0,2.0,1.0,0.0,-34.546005,-58.553444,Roilands Real Estate
7302,87000.0,casa,87.0,2.0,1.0,40.0,-34.58592,-58.56405,C21 Dosil C.U.C.I.C.B.A. 7327 / C.M.C.P.S.I. 6550
7303,75000.0,ph,61.0,2.0,1.0,49.0,-34.552883,-58.559,RE/MAX Data House
7304,55000.0,ph,83.0,2.0,1.0,20.0,-34.57226,-58.55926,CARLOS CASTAÑO PROPIEDADES
7305,210000.0,casa,190.0,3.0,1.0,30.0,-34.56616,-58.53135,A. Romero
7306,45000.0,departamento,32.0,1.0,1.0,0.0,-34.52939,-58.573406,Eduardo Rea de Falco
7307,115000.0,casa,134.0,2.0,1.0,56.0,-34.541645,-58.574608,RE/MAX Win
7308,80000.0,ph,56.0,2.0,1.0,12.0,-34.55403,-58.563717,REMAX RIO
7309,40000.0,departamento,35.0,1.0,1.0,5.0,-34.5838,-58.5689,C21 F Dávila C.U.C.I.C.B.A. 7347
7310,59000.0,ph,115.0,3.0,1.0,32.0,-34.56657,-58.568478,RE/MAX Uno
7311,390000.0,casa,270.0,3.0,3.0,0.0,-34.55701,-58.54878,Santiago & Kuper Propiedades
7312,,casa,83.0,3.0,2.0,13.0,,,
7313,110000.0,casa,71.0,1.0,1.0,53.0,-34.561672,-58.56228,RE/MAX Firenze
7314,219000.0,casa,180.0,4.0,2.0,45.0,-34.538437,-58.563282,SCEBALLOS Servicios Inmobiliarios
7315,215000.0,ph,215.0,5.0,,0.0,-34.57735,-58.53683,SCEBALLOS Servicios Inmobiliarios
7316,215000.0,ph,215.0,4.0,2.0,40.0,-34.577457,-58.53795,SCEBALLOS Servicios Inmobiliarios
7317,235000.0,casa,180.0,4.0,,45.0,-34.53803,-58.563004,SCEBALLOS Servicios Inmobiliarios
7318,48000.0,casa,86.0,,,,-34.591038,-58.556774,MARQUEZ BIENES RAICES
7319,90000.0,departamento,85.0,2.0,1.0,1.0,-34.543972,-58.568024,REMAX TOTAL 2
7320,45000.0,departamento,53.0,2.0,1.0,60.0,-34.578526,-58.546333,Montenegro Propiedades
7321,64000.0,departamento,55.0,1.0,1.0,1.0,-34.543972,-58.568024,REMAX TOTAL 2
7322,39000.0,departamento,30.0,1.0,1.0,42.0,-34.537315,-58.547337,RE/MAX Juntos
7323,131500.0,casa,80.0,2.0,2.0,,-34.549236,-58.55882,Lacerra Propiedades
7324,,ph,137.0,3.0,2.0,59.0,,,
7325,75000.0,ph,41.0,2.0,1.0,25.0,-34.550034,-58.56141,RE/MAX Uno
7326,79000.0,departamento,45.0,1.0,1.0,6.0,-34.54556,-58.546833,RE/MAX Blue
7327,110000.0,departamento,47.0,1.0,2.0,,-34.55462,-58.55906,Alonso Inmobiliaria
7328,37000.0,casa,50.0,1.0,1.0,,-34.55137,-58.57962,Spolita Propiedades
7329,72000.0,ph,137.0,4.0,2.0,40.0,-34.52939,-58.573406,ROCCHIO PROPIEDADES
7330,252000.0,casa,180.0,4.0,3.0,32.0,-34.546577,-58.56281,RE/MAX Data Work
7331,65000.0,ph,80.0,2.0,1.0,,-34.5352,-58.56639,Alonso Inmobiliaria
7332,105000.0,departamento,57.0,2.0,1.0,,-34.57432,-58.53735,Arcone Propiedades
7333,250000.0,departamento,97.0,3.0,2.0,12.0,-34.54771,-58.55481,Arcone Propiedades
7334,75000.0,departamento,39.0,1.0,1.0,10.0,-34.57764,-58.53447,Arcone Propiedades
7335,110000.0,departamento,54.0,2.0,1.0,20.0,-34.5774,-58.53935,Arcone Propiedades
7336,85000.0,departamento,40.0,1.0,1.0,,-34.5741,-58.53772,Arcone Propiedades
7337,110000.0,departamento,61.0,2.0,1.0,45.0,-34.57701,-58.54045,Arcone Propiedades
7338,85000.0,departamento,54.0,2.0,1.0,45.0,-34.57531,-58.53774,Arcone Propiedades
7339,380000.0,casa,392.0,5.0,2.0,,-34.58345,-58.53719,Arcone Propiedades
7340,180000.0,departamento,61.0,2.0,1.0,7.0,-34.58333,-58.53568,Arcone Propiedades
7341,65000.0,ph,47.0,2.0,1.0,40.0,-34.57047,-58.55024,Arcone Propiedades
7342,95000.0,departamento,41.0,1.0,1.0,10.0,-34.58333,-58.53568,Arcone Propiedades
7343,360000.0,casa,247.0,3.0,4.0,30.0,-34.572475,-58.549965,ALBERTO J.GONZALEZ INMOBILIARIA
7344,110000.0,departamento,72.0,2.0,2.0,0.0,-34.564327,-58.54172,ALBERTO J.GONZALEZ INMOBILIARIA
7345,114000.0,casa,145.0,3.0,2.0,0.0,-34.5358,-58.558056,EVR PROPIEDADES
7346,148000.0,casa,155.0,4.0,3.0,55.0,-34.559017,-58.574154,REMAX TOTAL 2
7347,89000.0,departamento,80.0,2.0,1.0,0.0,-34.543484,-58.546223,EVR PROPIEDADES
7348,110000.0,departamento,75.0,2.0,1.0,7.0,-34.570465,-58.547276,J. Wolf Propiedades
7349,69000.0,departamento,64.0,2.0,1.0,34.0,-34.577496,-58.54455,RE/MAX Life
7350,95000.0,departamento,54.0,2.0,1.0,30.0,-34.574,-58.537342,J. Wolf Propiedades
7351,80000.0,ph,118.0,3.0,1.0,60.0,-34.529476,-58.574318,RE/MAX Juntos
7352,97000.0,casa,120.0,3.0,2.0,,-34.55797,-58.58045,Spolita Propiedades
7353,59000.0,departamento,33.0,1.0,1.0,8.0,-34.578033,-58.547264,RE/MAX Data Work
7354,79000.0,departamento,60.0,2.0,1.0,10.0,-34.549942,-58.547146,RE/MAX Uno IV
7355,,ph,80.0,2.0,1.0,1976.0,,,
7356,110000.0,ph,120.0,4.0,2.0,23.0,-34.541664,-58.55154,RE/MAX Premium II
7357,67500.0,ph,112.0,3.0,2.0,42.0,-34.578583,-58.56618,RE/MAX NORTE
7358,110000.0,departamento,60.0,2.0,1.0,40.0,-34.57501,-58.53811,Arcone Propiedades
7359,150000.0,casa,150.0,3.0,1.0,45.0,-34.5577,-58.5965,Arcone Propiedades
7360,45000.0,ph,37.0,1.0,1.0,45.0,-34.57125,-58.56925,Arcone Propiedades
7361,120000.0,ph,80.0,2.0,1.0,30.0,-34.54322,-58.55825,Arcone Propiedades
7362,75000.0,departamento,42.0,1.0,1.0,15.0,-34.57759,-58.53453,Arcone Propiedades
7363,500000.0,casa,359.0,4.0,3.0,20.0,-34.57775,-58.53006,Arcone Propiedades
7364,550000.0,casa,220.0,3.0,3.0,,-34.57063,-58.54662,Arcone Propiedades
7365,175000.0,casa,100.0,2.0,1.0,60.0,-34.54557,-58.54928,Arcone Propiedades
7366,79900.0,departamento,37.0,1.0,1.0,,-34.57587,-58.53181,Arcone Propiedades
7367,196000.0,casa,190.0,4.0,2.0,20.0,-34.57246,-58.53129,Arcone Propiedades
7368,75000.0,departamento,40.0,1.0,,,-34.54566,-58.54527,Arcone Propiedades
7369,490000.0,casa,400.0,12.0,6.0,,-34.54711,-58.55727,Arcone Propiedades
7370,140000.0,ph,98.0,4.0,2.0,,-34.59035,-58.54389,Arcone Propiedades
7371,110000.0,departamento,61.0,2.0,1.0,45.0,-34.57501,-58.53811,Arcone Propiedades
7372,370000.0,casa,250.0,4.0,3.0,35.0,-34.54043,-58.56734,Arcone Propiedades
7373,350000.0,casa,380.0,6.0,4.0,,-34.59174,-58.54325,Arcone Propiedades
7374,90000.0,departamento,28.0,,1.0,25.0,-34.56387,-58.56723,Arcone Propiedades
7375,165000.0,departamento,80.0,2.0,1.0,15.0,-34.54855,-58.55388,Arcone Propiedades
7376,140000.0,ph,120.0,3.0,2.0,20.0,-34.56916,-58.551834,J. Wolf Propiedades
7377,179000.0,casa,156.0,3.0,1.0,58.0,-34.55615,-58.537426,RE/MAX Platino
7378,90000.0,ph,100.0,2.0,1.0,,-34.57449,-58.52715,Alonso Inmobiliaria
7379,49000.0,ph,77.0,2.0,1.0,55.0,-34.52293,-58.56894,Vallejos propiedades
7380,80000.0,casa,,,,,-34.587906,-58.536156,MARQUEZ BIENES RAICES
7381,55000.0,ph,40.0,1.0,1.0,1992.0,-34.57432,-58.541508,RE/MAX Data Work
7382,250000.0,casa,230.0,3.0,2.0,10.0,-34.570213,-58.550385,J. Wolf Propiedades
7383,75000.0,ph,60.0,2.0,1.0,30.0,-34.544994,-58.54193,J. Wolf Propiedades
7384,95000.0,casa,150.0,3.0,1.0,40.0,-34.550655,-58.566574,J. Wolf Propiedades
7385,89000.0,departamento,45.0,1.0,1.0,30.0,-34.548107,-58.556393,Dic Propiedades S.A.
7386,65000.0,departamento,42.0,1.0,1.0,0.0,-34.57206,-58.53533,J. Wolf Propiedades
7387,60000.0,departamento,42.0,1.0,1.0,0.0,-34.57206,-58.53533,J. Wolf Propiedades
7388,69900.0,casa,100.0,2.0,2.0,52.0,-34.523468,-58.568565,RE/MAX Acción
7389,99500.0,casa,167.0,4.0,2.0,42.0,-34.576614,-58.550777,RE/MAX Platino
7390,69000.0,departamento,33.0,1.0,1.0,10.0,-34.613213,-58.424686,GIMENEZ INMUEBLES
7391,65000.0,casa,94.0,3.0,1.0,22.0,-34.54851,-58.56591,RE/MAX Amazing
7392,82000.0,ph,94.0,2.0,2.0,12.0,-34.57725,-58.54701,RE/MAX Elite
7393,82000.0,casa,120.0,4.0,2.0,0.0,-34.565933,-58.574223,C21 García
7394,65000.0,ph,93.0,3.0,2.0,47.0,-34.543552,-58.54375,RE/MAX Uno
7395,140000.0,casa,116.0,4.0,2.0,46.0,-34.556667,-58.52181,RE/MAX Platino 2
7396,50000.0,departamento,40.0,1.0,1.0,2.0,-34.577614,-58.547356,RE/MAX Data Work
7397,67000.0,departamento,55.0,1.0,1.0,,,,ESTUDIO INMOBILIARIO PRESTOFELIPO
7398,189000.0,casa,141.0,2.0,2.0,2.0,-34.590157,-58.542953,RE/MAX Parque
7399,50000.0,departamento,43.0,1.0,1.0,2010.0,-34.538944,-58.570435,RE/MAX Juntos
7400,259000.0,casa,300.0,3.0,3.0,50.0,-34.56172,-58.55845,Beal Propiedades
7401,115000.0,casa,105.0,2.0,1.0,50.0,-34.511345,-58.5787,Dic Propiedades S.A.
7402,65000.0,casa,65.0,1.0,1.0,,-34.55069,-58.54212,FEDERICO NEGRO ESTUDIO INMOBILIARIO
7403,67000.0,ph,50.0,1.0,1.0,42.0,-34.54936,-58.574657,RE/MAX Elite
7404,139500.0,casa,110.0,2.0,2.0,45.0,-34.547558,-58.563885,RE/MAX Liberty
7405,80000.0,ph,63.0,2.0,1.0,22.0,-34.553486,-58.546196,RE/MAX Class II
7406,100000.0,casa,86.0,4.0,2.0,42.0,-34.549877,-58.567352,RE/MAX ENCORE
7407,149000.0,departamento,75.0,2.0,2.0,12.0,-34.576168,-58.543125,ROCCHIO PROPIEDADES
7408,54500.0,ph,47.0,2.0,1.0,1997.0,-34.582188,-58.53641,RE/MAX Advance
7409,120000.0,casa,60.0,2.0,1.0,40.0,-34.566444,-58.540627,J. Wolf Propiedades
7410,95000.0,ph,77.0,2.0,1.0,12.0,-34.53024,-58.556137,Roilands Real Estate
7411,110000.0,departamento,50.0,1.0,1.0,20.0,-34.58165,-58.54068,Arcone Propiedades
7412,170000.0,departamento,108.0,3.0,2.0,35.0,-34.54798,-58.554188,ROCCHIO PROPIEDADES
7413,,casa,231.0,3.0,3.0,32.0,,,
7414,,departamento,40.0,1.0,1.0,42.0,,,
7415,120000.0,casa,240.0,5.0,3.0,,-34.51905,-58.57424,Spolita Propiedades
7416,75000.0,casa,88.0,3.0,2.0,50.0,-34.54347,-58.57764,Spolita Propiedades
7417,78000.0,casa,95.0,2.0,1.0,,-34.525913,-58.567337,ROCCHIO PROPIEDADES
7418,95000.0,ph,86.0,4.0,1.0,38.0,-34.549236,-58.55882,REMAX RIO
7419,95000.0,departamento,65.0,2.0,1.0,20.0,-34.55453,-58.56257,Inmobiliaria López Lamas
7420,,ph,46.0,1.0,1.0,40.0,,,
7421,140000.0,ph,160.0,2.0,2.0,37.0,-34.58513,-58.538197,RE/MAX Juntos
7422,72000.0,departamento,70.0,3.0,1.0,,-34.54694,-58.56799,Alonso Inmobiliaria
7423,89000.0,departamento,47.0,1.0,1.0,1.0,-34.57237,-58.536266,RE/MAX Data House
7424,90000.0,departamento,62.0,2.0,2.0,1.0,-34.57237,-58.536266,RE/MAX Data House
7425,27500.0,departamento,70.0,3.0,1.0,47.0,-34.54745,-58.526886,RE/MAX Uno IV
7426,380000.0,casa,359.0,5.0,3.0,52.0,-34.56874,-58.520485,RE/MAX Uno IV
7427,65000.0,departamento,36.0,1.0,1.0,10.0,-34.575752,-58.537094,PABLO YARYURA PROPIEDADES -CASEROS CENTRO
7428,65000.0,departamento,36.0,1.0,1.0,10.0,-34.575752,-58.537094,PABLO YARYURA PROPIEDADES -CASEROS CENTRO
7429,120000.0,departamento,73.0,3.0,2.0,10.0,-34.575752,-58.537094,PABLO YARYURA PROPIEDADES -CASEROS CENTRO
7430,60000.0,ph,57.0,2.0,,20.0,-34.554947,-58.539272,Lacerra Propiedades
7431,67000.0,ph,101.0,3.0,1.0,30.0,-34.52939,-58.573406,J. Wolf Propiedades
7432,32000.0,ph,39.0,1.0,1.0,0.0,-34.52939,-58.573406,J. Wolf Propiedades
7433,57000.0,departamento,67.0,3.0,1.0,59.0,-34.566765,-58.532387,RE/MAX Blue
7434,95000.0,ph,123.0,2.0,1.0,37.0,-34.56284,-58.532528,RE/MAX Avenida
7435,70000.0,departamento,51.0,2.0,1.0,60.0,-34.557373,-58.54793,Montenegro Propiedades
7436,390000.0,casa,220.0,4.0,4.0,50.0,-34.559837,-58.551453,ABDUCH PROPIEDADES
7437,450000.0,casa,225.0,4.0,3.0,10.0,-34.536903,-58.567894,Coldwell Banker Puerto Norte Group
7438,98000.0,casa,70.0,2.0,1.0,20.0,-34.534832,-58.57663,Coldwell Banker Puerto Norte Group
7439,72000.0,departamento,45.0,1.0,1.0,30.0,-34.55127,-58.5519,Altamirano Propiedades
7440,150000.0,casa,200.0,4.0,3.0,91.0,-34.58487,-58.525337,RE/MAX Tango
7441,45500.0,departamento,42.0,1.0,1.0,25.0,-34.555977,-58.56339,RE/MAX Uno IV
7442,49000.0,ph,36.0,1.0,1.0,33.0,-34.54741,-58.54806,RE/MAX Class II
7443,190000.0,casa,156.0,3.0,2.0,30.0,-34.547222,-58.583424,Lacerra Propiedades
7444,90000.0,departamento,51.0,2.0,1.0,13.0,-33.08103,-68.46814,RE/MAX Buró II
7445,89000.0,ph,66.0,2.0,1.0,8.0,-34.5936,-58.53381,RE/MAX Data Work
7446,83000.0,departamento,45.0,1.0,1.0,2.0,-34.575283,-58.54573,RE/MAX Premium IV
7447,,departamento,45.0,1.0,1.0,17.0,,,
7448,98000.0,ph,62.0,2.0,1.0,40.0,-34.561237,-58.546574,C21 Casasnovas
7449,79000.0,casa,114.0,2.0,1.0,60.0,-34.554287,-58.533627,Dic Propiedades S.A.
7450,79000.0,ph,114.0,2.0,1.0,60.0,-34.554287,-58.533627,Dic Propiedades S.A.
7451,124000.0,departamento,94.0,3.0,2.0,45.0,-34.574635,-58.53211,C21 D'Adam C.U.C.I.C.B.A. 6943 / CMCPSI 6371
7452,65000.0,casa,150.0,2.0,2.0,62.0,-34.570717,-58.574753,REMAX TOTAL 2
7453,59000.0,casa,75.0,2.0,2.0,27.0,-34.55378,-58.5368,RE/MAX Compromiso
7454,65000.0,departamento,44.0,1.0,1.0,1.0,-34.57104,-58.53586,RE/MAX Uno
7455,107000.0,ph,100.0,3.0,1.0,22.0,-34.56911,-58.55177,RE/MAX Uno
7456,80000.0,casa,180.0,0.0,3.0,50.0,-34.58826,-58.55779,COLDWELL BANKER RELATIONS
7457,89000.0,casa,101.0,3.0,1.0,10.0,-34.569923,-58.562836,Carla V. Gonzalez Negocios Inmobiliarios
7458,149000.0,casa,248.0,4.0,2.0,42.0,-34.55628,-58.570534,RE/MAX Data Gold -Mauro Marvisi CPI 1762 CSI 5574
7459,,departamento,74.0,2.0,2.0,0.0,,,
7460,,departamento,53.0,1.0,1.0,0.0,,,
7461,119000.0,ph,65.0,2.0,1.0,30.0,-34.551987,-58.562984,C21 El Yar III
7462,,casa,1.0,,3.0,5.0,,,
7463,79000.0,ph,60.0,1.0,,,-34.57132,-58.56517,MALEN BARROS PROPIEDADES
7464,119000.0,casa,128.0,2.0,2.0,12.0,-34.571068,-58.541683,REMAX TOTAL 2
7465,99000.0,ph,80.0,1.0,,,-34.57132,-58.56517,MALEN BARROS PROPIEDADES
7466,85000.0,ph,102.0,3.0,1.0,,-34.57132,-58.56517,MALEN BARROS PROPIEDADES
7467,81000.0,departamento,45.0,1.0,1.0,0.0,-34.572453,-58.537655,Coldwell Banker Seniority
7468,67000.0,departamento,36.0,1.0,1.0,10.0,-34.539974,-58.565903,RE/MAX Data Work
7469,99000.0,departamento,54.0,2.0,1.0,0.0,-34.5724,-58.536633,Coldwell Banker Seniority
7470,80000.0,departamento,45.0,1.0,1.0,0.0,-34.572453,-58.536564,Coldwell Banker Seniority
7471,136000.0,departamento,79.0,3.0,2.0,0.0,-34.572453,-58.536564,Coldwell Banker Seniority
7472,100000.0,departamento,54.0,2.0,2.0,0.0,-34.5724,-58.536633,Coldwell Banker Seniority
7473,79000.0,departamento,45.0,1.0,1.0,0.0,-34.5724,-58.536633,Coldwell Banker Seniority
7474,130000.0,casa,140.0,3.0,,30.0,-34.53412,-58.560017,ROCCHIO PROPIEDADES
7475,,departamento,48.0,1.0,1.0,10.0,,,
7476,49000.0,ph,30.0,1.0,1.0,12.0,-34.53995,-58.54669,ABDUCH PROPIEDADES
7477,83000.0,casa,63.0,2.0,1.0,40.0,-34.532776,-58.571712,RE/MAX Lagos
7478,130000.0,ph,72.0,2.0,,60.0,-34.543564,-58.549305,ABDUCH PROPIEDADES
7479,87000.0,departamento,46.0,1.0,1.0,0.0,-34.5724,-58.536633,Coldwell Banker Seniority
7480,139000.0,casa,100.0,2.0,2.0,31.0,-34.53418,-58.553284,RE/MAX Uno
7481,32000.0,ph,40.0,1.0,1.0,22.0,-34.591366,-58.529972,RE/MAX Data Work
7482,,ph,78.0,3.0,2.0,67.0,,,
7483,217000.0,departamento,141.0,3.0,2.0,,-34.569332,-58.53545,ESTUDIO INMOBILIARIO PRESTOFELIPO
7484,130000.0,departamento,64.0,3.0,2.0,,-34.57845,-58.54322,ORGANIZACION 25 DE MAYO
7485,110000.0,casa,85.0,2.0,1.0,4.0,-34.5692,-58.52403,C21 García
7486,120000.0,casa,140.0,3.0,1.0,0.0,-34.575306,-58.5585,DIEGO PABLO NOVELLO BIENES RAICES adherido al sistema coldwell banker
7487,61000.0,departamento,45.0,1.0,1.0,0.0,-34.543564,-58.569572,KW Norte
7488,50000.0,ph,52.0,2.0,1.0,8.0,-34.575,-58.545834,Remax Net
7489,59900.0,ph,52.0,2.0,1.0,37.0,-34.574333,-58.54687,Remax Net
7490,80000.0,casa,90.0,3.0,1.0,62.0,-34.58397,-58.543213,RE/MAX Power
7491,,departamento,29.0,1.0,1.0,1.0,,,
7492,50000.0,ph,51.0,2.0,1.0,42.0,-34.541107,-58.56626,RE/MAX Uno
7493,110000.0,casa,114.0,2.0,1.0,64.0,-34.55273,-58.528862,RE/MAX Connection
7494,67000.0,casa,200.0,3.0,2.0,32.0,-34.59427,-58.529373,RE/MAX Uno
7495,58000.0,departamento,33.0,1.0,1.0,10.0,,,MK Negocios Inmobiliarios
7496,145000.0,casa,81.0,2.0,1.0,13.0,-34.545586,-58.551693,RE/MAX Class II
7497,29000.0,ph,52.0,2.0,1.0,45.0,-34.55362,-58.53806,Vallejos propiedades
7498,90000.0,ph,90.0,2.0,1.0,55.0,-34.56886,-58.52212,MEC PROPIEDADES
7499,54500.0,departamento,43.0,1.0,1.0,1.0,-34.5922,-58.53106,RE/MAX ENCORE
7500,95000.0,departamento,282.0,6.0,5.0,50.0,-34.572678,-58.557472,Inmobiliaria López Lamas
7501,,ph,72.0,2.0,2.0,40.0,,,
7502,,ph,34.0,1.0,1.0,40.0,,,
7503,,ph,39.0,1.0,1.0,40.0,,,
7504,,ph,50.0,2.0,1.0,15.0,-34.54277,-58.548344,
7505,65000.0,departamento,40.0,1.0,1.0,20.0,-34.560123,-58.53877,J. Wolf Propiedades
7506,73000.0,departamento,42.0,1.0,1.0,4.0,,,ROMEO INVERSIONES INMUEBLES
7507,295000.0,ph,205.0,4.0,4.0,15.0,-34.581833,-58.568653,ROMEO INVERSIONES INMUEBLES
7508,85000.0,ph,72.0,2.0,1.0,37.0,-34.583828,-58.53876,RE/MAX Juntos
7509,140000.0,casa,,3.0,1.0,50.0,-34.548244,-58.545433,DINAL PROPIEDADES
7510,219000.0,departamento,90.0,2.0,2.0,7.0,-34.563545,-58.542732,RE/MAX Data House
7511,79000.0,ph,99.0,2.0,2.0,37.0,-34.56241,-58.52628,RE/MAX Elite
7512,80000.0,departamento,45.0,1.0,1.0,,-34.57395,-58.54126,Ana Cristina Vitrisal Propiedades
7513,55000.0,departamento,33.0,1.0,1.0,,-34.548798,-58.555225,Ana Cristina Vitrisal Propiedades
7514,55000.0,departamento,33.0,1.0,1.0,,-34.54767,-58.5563,Ana Cristina Vitrisal Propiedades
7515,95000.0,departamento,60.0,,,,-34.575726,-58.54013,Ana Cristina Vitrisal Propiedades
7516,230000.0,departamento,134.0,2.0,2.0,,,,Ana Cristina Vitrisal Propiedades
7517,130000.0,departamento,83.0,2.0,1.0,,-34.54281,-58.557327,Ana Cristina Vitrisal Propiedades
7518,104000.0,ph,95.0,3.0,2.0,52.0,-34.594807,-58.52929,Remax Net
7519,180000.0,departamento,110.0,2.0,2.0,,-34.579765,-58.542034,Ana Cristina Vitrisal Propiedades
7520,70000.0,ph,114.0,3.0,2.0,27.0,-34.524303,-58.564377,RE/MAX Connection
7521,78000.0,ph,56.0,2.0,1.0,52.0,-34.544018,-58.572002,RE/MAX Full
7522,95000.0,departamento,62.0,2.0,1.0,32.0,-34.554573,-58.55351,RE/MAX Juntos
7523,65000.0,ph,47.0,2.0,1.0,50.0,-34.55192,-58.578053,DINAL PROPIEDADES
7524,49000.0,ph,35.0,1.0,1.0,5.0,-34.549026,-58.572033,RE/MAX Premium II
7525,129000.0,casa,170.0,3.0,2.0,40.0,-34.58103,-58.574673,Carlos J. Rattoballi
7526,48000.0,departamento,40.0,1.0,1.0,,-34.55166,-58.5535,Alonso Inmobiliaria
7527,140000.0,ph,80.0,2.0,1.0,25.0,-34.54637,-58.55412,ROCCHIO PROPIEDADES
7528,93000.0,ph,131.0,3.0,1.0,62.0,-34.590073,-58.561348,RE/MAX Premium III
7529,68500.0,ph,41.0,2.0,1.0,31.0,-34.542423,-58.574093,RE/MAX Uno
7530,,casa,199.0,3.0,3.0,10.0,,,
7531,70000.0,casa,112.0,2.0,1.0,40.0,-34.5443,-58.58526,J. Wolf Propiedades
7532,69000.0,ph,56.0,2.0,1.0,38.0,-34.541817,-58.54992,RE/MAX Ayres II
7533,,departamento,53.0,1.0,1.0,0.0,,,
7534,,departamento,53.0,1.0,1.0,0.0,,,
7535,75000.0,departamento,45.0,1.0,1.0,7.0,-34.562786,-58.54476,Altamirano Propiedades
7536,75000.0,ph,90.0,2.0,1.0,1972.0,-38.416096,-63.616673,RE/MAX Data Work
7537,75000.0,departamento,72.0,2.0,1.0,30.0,-34.547756,-58.54589,ROCCHIO PROPIEDADES
7538,46000.0,departamento,30.0,0.0,1.0,0.0,-34.590816,-58.544415,RE/MAX Data Work
7539,59000.0,ph,103.0,3.0,3.0,40.0,-34.556435,-58.57989,REMAX HORIZONTE
7540,172000.0,casa,120.0,2.0,1.0,22.0,-34.551422,-58.56556,RE/MAX Go
7541,480000.0,casa,350.0,3.0,3.0,30.0,-34.581123,-58.53855,DINAL PROPIEDADES
7542,110000.0,departamento,61.0,1.0,1.0,10.0,-34.55086,-58.55887,RE/MAX Amazing
7543,,departamento,77.0,2.0,2.0,8.0,,,
7544,105000.0,ph,79.0,3.0,2.0,36.0,-34.578613,-58.542397,RE/MAX Amazing
7545,50000.0,departamento,48.0,2.0,1.0,42.0,-34.559307,-58.53764,RE/MAX Amazing
7546,210000.0,casa,240.0,3.0,2.0,62.0,-34.576458,-58.54548,RE/MAX Amazing
7547,,departamento,45.0,1.0,1.0,0.0,,,
7548,119000.0,ph,65.0,2.0,1.0,30.0,-34.551987,-58.562984,C21 El Yar III
7549,75000.0,ph,80.0,2.0,1.0,50.0,-34.563644,-58.560207,C21 El Yar III
7550,96000.0,departamento,54.0,2.0,1.0,0.0,-34.57705,-58.530518,Coldwell Banker Seniority
7551,85000.0,departamento,46.0,1.0,1.0,0.0,-34.5724,-58.536633,Coldwell Banker Seniority
7552,109000.0,casa,112.0,2.0,1.0,60.0,-34.57406,-58.558575,REMAX HORIZONTE
7553,85000.0,casa,70.0,2.0,1.0,50.0,-34.55051,-58.54815,Vallejos propiedades
7554,110000.0,departamento,55.0,2.0,1.0,,-34.54852,-58.55743,Ana Cristina Vitrisal Propiedades
7555,70000.0,ph,60.0,2.0,1.0,49.0,-34.532745,-58.553867,RE/MAX Enjoy
7556,62000.0,departamento,42.0,1.0,1.0,0.0,-34.57192,-58.53557,J. Wolf Propiedades
7557,65000.0,departamento,42.0,1.0,1.0,0.0,-34.57206,-58.53533,J. Wolf Propiedades
7558,99000.0,casa,90.0,3.0,2.0,50.0,-34.567036,-58.531822,Remax Buro
7559,31500.0,departamento,35.0,0.0,1.0,32.0,-34.570057,-58.519176,RE/MAX Data Work
7560,135000.0,casa,110.0,3.0,2.0,,-34.54554,-58.56307,Alonso Inmobiliaria
